macro_region,ano,semana,precip_mean,temp_max_mean,temp_min_mean,hum_mean,flag_covid_mod,total_mean,climadjust_mean,oni_mean
costa_norte,2024,1,2.252293577981652,22.29982142857143,14.600483460559795,79.8524115755627,1,28.36,26.55,1.81
costa_norte,2024,2,3.28375,23.214075342465755,15.206894197952218,80.69830508474575,1,28.36,26.55,1.81
costa_norte,2024,3,1.2159663865546215,23.210449826989617,15.584463667820067,79.99141630901288,1,28.36,26.55,1.81
costa_norte,2024,4,0.3055776892430279,24.4439175257732,15.95553264604811,78.23865546218487,1,28.36,26.55,1.81
costa_norte,2024,5,3.31015625,23.635566666666666,16.191295681063124,81.08170731707317,1,28.36,26.55,1.81
costa_norte,2024,6,-4.31198347107438,23.6016724738676,16.067630662020907,81.55130434782609,1,28.28,26.76,1.51
costa_norte,2024,7,0.9643153526970956,23.74801393728223,16.12912891986063,79.92813852813853,1,28.28,26.76,1.51
costa_norte,2024,8,7.700409836065574,23.895679442508712,15.348710801393729,80.94069264069263,1,28.28,26.76,1.51
costa_norte,2024,9,3.710852713178295,23.763125,15.545180327868852,80.14367346938776,1,28.28,26.76,1.51
costa_norte,2024,10,0.812156862745098,23.718496732026143,15.598071895424836,78.7798353909465,0,28.42,27.29,1.12
costa_norte,2024,11,0.4883268482490272,24.44056105610561,15.817755775577558,77.74163265306123,0,28.42,27.29,1.12
costa_norte,2024,12,2.8015748031496064,24.87656462585034,16.31265306122449,79.43811475409836,0,28.42,27.29,1.12
costa_norte,2024,13,0.6696498054474708,25.305408163265305,14.842619047619046,76.71687242798355,0,28.42,27.29,1.12
costa_norte,2024,14,-5.631558935361217,22.801463414634146,14.769390243902436,79.22295719844358,0,28.6,27.83,0.77
costa_norte,2024,15,-6.521933085501859,24.084375,15.32521875,76.73294117647059,0,28.6,27.83,0.77
costa_norte,2024,16,0.9003690036900369,23.701246105919004,14.98565625,76.81744186046512,0,28.6,27.83,0.77
costa_norte,2024,17,-2.109701492537313,23.623540372670806,15.19105590062112,78.43488372093023,0,28.6,27.83,0.77
costa_norte,2024,18,0.9247232472324723,23.277291666666667,14.653214285714284,78.85451127819549,0,28.6,27.83,0.77
costa_norte,2024,19,0.4528735632183908,22.108575851393187,13.869102167182664,79.3797619047619,0,28.17,27.94,0.23
costa_norte,2024,20,-3.031954887218045,22.15621951219512,13.726371951219512,78.99844961240309,0,28.17,27.94,0.23
costa_norte,2024,21,0.1602941176470588,22.014386503067485,13.000736196319018,78.52868217054264,0,28.17,27.94,0.23
costa_norte,2024,22,0.0602150537634408,22.38598802395209,12.597440476190476,76.78921933085502,0,28.17,27.94,0.23
costa_norte,2024,23,0.0736059479553903,21.062857142857144,12.202470238095238,77.52945736434108,0,27.9,27.73,0.18
costa_norte,2024,24,0.2925650557620818,20.72550595238096,12.487738095238097,79.16679536679537,0,27.9,27.73,0.18
costa_norte,2024,25,0.392910447761194,20.82522388059701,12.164880952380951,78.3011673151751,0,27.9,27.73,0.18
costa_norte,2024,26,0.0433333333333333,21.442006079027355,12.204285714285714,77.71428571428571,0,27.9,27.73,0.18
costa_norte,2024,27,0.1341637010676156,21.42374639769453,12.540720461095102,78.268,0,27.34,27.29,0.05
costa_norte,2024,28,0.052014652014652,20.87075987841945,12.111732522796354,77.57868217054263,0,27.34,27.29,0.05
costa_norte,2024,29,0.0,20.734650455927053,11.119787234042551,75.21089494163425,0,27.34,27.29,0.05
costa_norte,2024,30,0.0058608058608058,20.996048632218844,11.218297872340424,75.78488372093024,0,27.34,27.29,0.05
costa_norte,2024,31,0.0069686411149825,21.28061046511628,11.615860058309035,77.24117647058823,0,27.34,27.29,0.05
costa_norte,2024,32,0.0172161172161172,20.44517857142857,11.437291666666669,77.55503875968992,0,26.74,26.86,-0.12
costa_norte,2024,33,0.0,20.14047761194029,11.082380952380952,76.71627906976744,0,26.74,26.86,-0.12
costa_norte,2024,34,0.0666666666666666,20.44684523809524,11.45610119047619,77.05736434108528,0,26.74,26.86,-0.12
costa_norte,2024,35,0.0126315789473684,21.0832944606414,11.633556851311951,76.13713235294118,0,26.74,26.86,-0.12
costa_norte,2024,36,0.0124542124542124,20.562113095238097,11.063630952380953,75.78223938223938,0,26.46,26.72,-0.26
costa_norte,2024,37,0.0003676470588235,21.18597014925373,11.520357142857144,75.834496124031,0,26.46,26.72,-0.26
costa_norte,2024,38,0.1428044280442804,21.005753012048192,11.89210843373494,77.23397683397683,0,26.46,26.72,-0.26
costa_norte,2024,39,0.6845864661654135,21.96457142857143,12.62168253968254,78.54863813229572,0,26.46,26.72,-0.26
costa_norte,2024,40,0.4682142857142857,22.240209580838325,12.862852852852852,77.68154981549816,0,26.46,26.72,-0.26
costa_norte,2024,41,0.3234200743494423,21.968359621451103,12.960473186119875,77.34633204633205,0,26.45,26.72,-0.27
costa_norte,2024,42,0.1142857142857142,22.540349206349205,12.709174603174604,75.78108108108108,0,26.45,26.72,-0.27
costa_norte,2024,43,0.132967032967033,22.89663492063492,12.803174603174604,75.60894941634241,0,26.45,26.72,-0.27
costa_norte,2024,44,0.1323843416370106,21.88605421686747,12.853867069486403,77.5266917293233,0,26.45,26.72,-0.27
costa_norte,2024,45,-3.5518382352941176,21.07106707317073,12.088384146341465,76.20271317829457,0,26.46,26.7,-0.25
costa_norte,2024,46,-3.755639097744361,21.71900621118013,11.120965732087226,73.5184,0,26.46,26.7,-0.25
costa_norte,2024,47,0.2199248120300752,21.9715625,11.90078125,74.2136546184739,0,26.46,26.7,-0.25
costa_norte,2024,48,0.5590579710144927,22.82036363636364,13.775227963525836,75.35795454545455,0,26.46,26.7,-0.25
costa_norte,2024,49,0.7717472118959108,22.919719626168224,13.780062111801245,75.38482490272374,0,26.0,26.6,-0.6
costa_norte,2024,50,0.8011194029850746,22.98125,13.772981366459629,74.58125,0,26.0,26.6,-0.6
costa_norte,2024,51,0.547191011235955,23.199968847352025,14.030341614906831,74.05000000000001,0,26.0,26.6,-0.6
costa_norte,2024,52,3.111328125,22.3378125,14.592329192546586,77.50352941176472,0,26.0,26.6,-0.6
costa_norte_chico,2024,1,2.30484429065744,14.698295165394402,8.585123762376238,85.06525096525097,1,28.36,26.55,1.81
costa_norte_chico,2024,2,2.722869955156951,14.892603174603174,8.652142857142856,84.81625615763546,1,28.36,26.55,1.81
costa_norte_chico,2024,3,4.207762557077626,15.02904458598726,8.801708074534162,85.04950495049505,1,28.36,26.55,1.81
costa_norte_chico,2024,4,2.126696832579185,16.031785714285714,9.057555555555556,83.76831683168317,1,28.36,26.55,1.81
costa_norte_chico,2024,5,3.800862068965517,15.777870370370367,9.281407185628742,84.86777251184833,1,28.36,26.55,1.81
costa_norte_chico,2024,6,2.0207207207207207,16.399238410596027,9.331909385113269,83.50445544554456,1,28.28,26.76,1.51
costa_norte_chico,2024,7,1.9619266055045872,17.24795138888889,9.608406779661015,83.51959798994976,1,28.28,26.76,1.51
costa_norte_chico,2024,8,1.2825892857142858,17.348303886925795,9.44105633802817,82.85621890547263,1,28.28,26.76,1.51
costa_norte_chico,2024,9,-4.761016949152542,16.06055194805195,9.098483870967742,86.34454976303319,1,28.28,26.76,1.51
costa_norte_chico,2024,10,1.237837837837838,15.118215384615384,8.495393939393939,84.16218905472635,0,28.42,27.29,1.12
costa_norte_chico,2024,11,1.4663636363636363,15.347445482866044,8.582256097560975,83.73930348258706,0,28.42,27.29,1.12
costa_norte_chico,2024,12,4.26743119266055,14.728971962616823,8.52905487804878,86.1715,0,28.42,27.29,1.12
costa_norte_chico,2024,13,1.1518867924528302,15.217419354838707,8.277075471698113,83.39593908629442,0,28.42,27.29,1.12
costa_norte_chico,2024,14,3.336286919831224,14.834082840236686,8.465431034482759,86.83013698630137,0,28.6,27.83,0.77
costa_norte_chico,2024,15,1.2153153153153151,15.31975535168196,8.27734328358209,85.05288461538461,0,28.6,27.83,0.77
costa_norte_chico,2024,16,0.1404444444444444,15.487460815047022,7.937384615384616,84.03317073170732,0,28.6,27.83,0.77
costa_norte_chico,2024,17,0.6224770642201835,15.781107382550337,8.327662337662337,85.9243654822335,0,28.6,27.83,0.77
costa_norte_chico,2024,18,0.5624472573839663,14.66363905325444,7.845809248554914,85.77348837209301,0,28.6,27.83,0.77
costa_norte_chico,2024,19,0.2585585585585585,13.972298507462687,7.317309941520468,84.51584158415842,0,28.17,27.94,0.23
costa_norte_chico,2024,20,0.536036036036036,13.426656626506023,7.214285714285714,85.91089108910892,0,28.17,27.94,0.23
costa_norte_chico,2024,21,0.2164319248826291,13.739238095238097,6.681070336391437,82.97783505154639,0,28.17,27.94,0.23
costa_norte_chico,2024,22,0.0737991266375545,13.699104938271606,6.36374269005848,82.49609756097561,0,28.17,27.94,0.23
costa_norte_chico,2024,23,0.0246636771300448,13.295776397515528,5.814464285714286,81.35102040816327,0,27.9,27.73,0.18
costa_norte_chico,2024,24,0.1094170403587443,12.787174603174604,6.236261398176292,83.9954081632653,0,27.9,27.73,0.18
costa_norte_chico,2024,25,0.1751152073732718,12.184919093851132,6.185524691358024,84.56402116402117,0,27.9,27.73,0.18
costa_norte_chico,2024,26,0.053953488372093,12.747508090614886,5.999382716049382,82.86052631578947,0,27.9,27.73,0.18
costa_norte_chico,2024,27,0.1358649789029536,12.941006097560974,6.051020408163265,82.40436893203884,0,27.34,27.29,0.05
costa_norte_chico,2024,28,0.105829596412556,13.537508532423209,6.167339743589744,79.68512820512821,0,27.34,27.29,0.05
costa_norte_chico,2024,29,0.0266968325791855,14.463345588235295,6.31851724137931,77.96113989637306,0,27.34,27.29,0.05
costa_norte_chico,2024,30,0.0524886877828054,15.073195488721804,6.741827956989248,79.98711340206185,0,27.34,27.29,0.05
costa_norte_chico,2024,31,0.0258196721311475,14.289773462783172,6.037963525835866,79.53194444444445,0,27.34,27.29,0.05
costa_norte_chico,2024,32,0.0555555555555555,12.900754716981131,5.460684523809523,78.9743961352657,0,26.74,26.86,-0.12
costa_norte_chico,2024,33,0.0155844155844155,13.733366666666669,5.708057324840764,77.6519801980198,0,26.74,26.86,-0.12
costa_norte_chico,2024,34,0.1270742358078602,14.532491103202847,6.280608108108108,78.72475247524753,0,26.74,26.86,-0.12
costa_norte_chico,2024,35,0.109090909090909,15.513789473684213,6.561192052980132,78.49255813953489,0,26.74,26.86,-0.12
costa_norte_chico,2024,36,-4.385777777777777,12.77503086419753,5.805014749262537,77.67878787878787,0,26.46,26.72,-0.26
costa_norte_chico,2024,37,0.0373333333333333,13.641203703703704,6.089553571428572,76.685,0,26.46,26.72,-0.26
costa_norte_chico,2024,38,0.0217391304347826,14.066623376623378,6.614037267080745,78.05024630541872,0,26.46,26.72,-0.26
costa_norte_chico,2024,39,0.7964444444444444,15.098285714285716,7.2546598639455775,80.482,0,26.46,26.72,-0.26
costa_norte_chico,2024,40,0.6892561983471075,13.954037267080745,6.890860534124628,82.18584905660379,0,26.46,26.72,-0.26
costa_norte_chico,2024,41,0.6056768558951965,14.02796178343949,6.902012195121952,80.45771144278606,0,26.45,26.72,-0.27
costa_norte_chico,2024,42,1.1899122807017544,14.021277955271565,6.878654434250765,80.089,0,26.45,26.72,-0.27
costa_norte_chico,2024,43,0.2215859030837004,14.097299035369776,6.68521472392638,79.45786802030457,0,26.45,26.72,-0.27
costa_norte_chico,2024,44,-2.6216,14.361084337349398,6.913294797687861,80.38425925925925,0,26.45,26.72,-0.27
costa_norte_chico,2024,45,1.163404255319149,13.107484472049688,6.760805970149254,82.57562189054727,0,26.46,26.7,-0.25
costa_norte_chico,2024,46,0.2662447257383966,13.720683229813666,6.496636904761904,78.9480198019802,0,26.46,26.7,-0.25
costa_norte_chico,2024,47,1.420689655172414,13.266403785488958,6.753493975903614,81.59949494949495,0,26.46,26.7,-0.25
costa_norte_chico,2024,48,2.6707317073170733,14.303490566037736,7.452990936555891,83.8929906542056,0,26.46,26.7,-0.25
costa_norte_chico,2024,49,-5.391063829787234,14.40515570934256,7.607540983606558,84.3909090909091,0,26.0,26.6,-0.6
costa_norte_chico,2024,50,-0.6693965517241378,15.212602230483272,8.13468309859155,84.73265306122448,0,26.0,26.6,-0.6
costa_norte_chico,2024,51,1.4418103448275863,16.20929104477612,8.013156028368794,82.42295918367347,0,26.0,26.6,-0.6
costa_norte_chico,2024,52,2.1886462882096067,16.09465909090909,8.539498207885305,83.13147208121828,0,26.0,26.6,-0.6
selva,2024,1,4.772459016393443,23.477545045045048,16.55486997635934,84.95799256505576,1,28.36,26.55,1.81
selva,2024,2,3.43,24.917484076433123,17.070631229235882,83.37177033492823,1,28.36,26.55,1.81
selva,2024,3,10.799553571428572,23.08388349514563,16.962166666666665,88.2093137254902,1,28.36,26.55,1.81
selva,2024,4,3.6486486486486487,24.475667752442995,16.891794019933556,83.81049999999999,1,28.36,26.55,1.81
selva,2024,5,9.079565217391306,24.223913043478262,17.29268987341772,85.78018867924528,1,28.36,26.55,1.81
selva,2024,6,2.560986547085202,24.64073248407643,17.00592948717949,84.04975369458127,1,28.28,26.76,1.51
selva,2024,7,10.173755656108598,23.187156549520765,17.087845659163985,87.1029702970297,1,28.28,26.76,1.51
selva,2024,8,7.46875,25.38135922330097,17.753576158940398,82.08316831683167,1,28.28,26.76,1.51
selva,2024,9,7.0659751037344405,24.05587078651685,17.716063218390804,86.31441441441441,0,28.28,26.76,1.51
selva,2024,10,7.481781376518219,23.6681074168798,17.8676455026455,86.52844444444445,1,28.42,27.29,1.12
selva,2024,11,5.1702811244979925,24.485396419437343,18.105317460317465,85.55196506550219,0,28.42,27.29,1.12
selva,2024,12,5.7936000000000005,24.31485861182519,18.1442175066313,85.27180616740088,0,28.42,27.29,1.12
selva,2024,13,1.5552,25.213072916666665,18.212168021680217,83.02478260869566,0,28.42,27.29,1.12
selva,2024,14,4.958333333333333,22.70835526315789,17.116481069042315,85.79795081967214,0,28.6,27.83,0.77
selva,2024,15,1.835341365461848,23.22794520547945,17.153464203233256,83.43013100436681,0,28.6,27.83,0.77
selva,2024,16,6.7224,22.681123595505618,16.901319444444443,85.38695652173914,0,28.6,27.83,0.77
selva,2024,17,5.844081632653061,22.34468181818182,17.003231850117096,86.48616071428572,0,28.6,27.83,0.77
selva,2024,18,0.8369047619047619,22.905524017467247,17.222134831460675,85.30000000000001,0,28.6,27.83,0.77
selva,2024,19,1.179253112033195,22.876486486486485,17.149515011547344,84.46380090497738,0,28.17,27.94,0.23
selva,2024,20,9.005349794238684,22.355,17.113732394366195,86.504932735426,0,28.17,27.94,0.23
selva,2024,21,2.95925925925926,22.461731207289297,17.007769953051643,85.94027149321266,0,28.17,27.94,0.23
selva,2024,22,-11.281027667984189,21.563894967177244,15.889864864864863,85.4,0,28.17,27.94,0.23
selva,2024,23,2.8,21.77893478260869,15.578520179372198,84.0780269058296,0,27.9,27.73,0.18
selva,2024,24,0.6077868852459014,21.50527114967462,15.945548098434005,85.03214285714286,0,27.9,27.73,0.18
selva,2024,25,-0.319753086419753,21.47208695652174,15.624049217002236,84.82477477477477,0,27.9,27.73,0.18
selva,2024,26,-2.440329218106996,21.60871739130435,15.531521252796422,83.79144144144145,0,27.9,27.73,0.18
selva,2024,27,3.2,20.92196581196581,15.118439560439562,85.47878787878787,0,27.34,27.29,0.05
selva,2024,28,2.363562753036437,20.535720430107528,14.732212389380532,85.1798245614035,0,27.34,27.29,0.05
selva,2024,29,0.4963855421686747,20.84867237687366,14.199603524229074,83.08165938864629,0,27.34,27.29,0.05
selva,2024,30,-2.3756972111553782,21.0706623931624,14.606431718061671,83.0069264069264,0,27.34,27.29,0.05
selva,2024,31,-1.7545112781954888,21.68429769392033,14.354025974025976,81.17201646090534,0,27.34,27.29,0.05
selva,2024,32,3.004247104247104,20.39049783549784,14.056763392857144,83.24826086956521,0,26.74,26.86,-0.12
selva,2024,33,-3.138823529411765,20.93943355119826,13.533758389261743,80.67030567685589,0,26.74,26.86,-0.12
selva,2024,34,-1.421031746031746,21.237610619469027,14.034601366742596,81.26143497757847,0,26.74,26.86,-0.12
selva,2024,35,1.5713740458015266,21.247532751091704,13.94451467268623,80.71319148936169,0,26.74,26.86,-0.12
selva,2024,36,-1.8296875,20.690021786492373,13.498561797752808,80.88859649122806,0,26.46,26.72,-0.26
selva,2024,37,-2.355426356589147,21.758978260869565,13.970760626398212,78.47631578947367,0,26.46,26.72,-0.26
selva,2024,38,2.57109375,21.231296703296703,14.19374149659864,80.92606837606839,0,26.46,26.72,-0.26
selva,2024,39,3.688888888888889,21.160379464285715,14.183494252873562,81.26017316017315,0,26.46,26.72,-0.26
selva,2024,40,-0.3192307692307692,20.48015659955257,13.214182242990654,82.21358024691358,0,26.46,26.72,-0.26
selva,2024,41,2.27921568627451,20.16929061784897,13.095491606714628,81.98212765957446,0,26.45,26.72,-0.27
selva,2024,42,-1.830078125,20.68673469387755,13.040094562647754,80.15404255319149,0,26.45,26.72,-0.27
selva,2024,43,12.583984375,20.089796380090498,13.373056872037916,81.73305084745763,0,26.45,26.72,-0.27
selva,2024,44,3.746840148698885,20.05767032967033,13.755300925925926,84.30395256916997,0,26.45,26.72,-0.27
selva,2024,45,7.291633466135458,19.63765100671141,13.34423887587822,83.26624472573839,0,26.46,26.7,-0.25
selva,2024,46,6.228968253968255,19.34433035714286,13.189718969555036,82.76596638655462,0,26.46,26.7,-0.25
selva,2024,47,7.036032388663968,19.1056981981982,13.332329411764706,83.85427350427351,0,26.46,26.7,-0.25
selva,2024,48,3.723643410852713,20.09248366013072,13.951301369863014,83.492,0,26.46,26.7,-0.25
selva,2024,49,2.2114624505928853,20.01822125813449,14.054214123006837,82.83955555555556,0,26.0,26.6,-0.6
selva,2024,50,7.346303501945525,19.64778260869565,14.01246013667426,84.12139737991266,0,26.0,26.6,-0.6
selva,2024,51,9.019844357976654,19.997902869757173,14.455588914549654,85.27685589519652,0,26.0,26.6,-0.6
selva,2024,52,6.883137254901961,20.17089086859688,14.553341121495327,85.69601769911505,0,26.0,26.6,-0.6
